order_id,customer_id,order_date,order_amount,channel,campaign,product_category
O0000413,C100118,2025-07-03,62.52,Referral,Black Friday,Electronics
O0000414,C100119,2024-10-18,14.01,Organic Search,Welcome Promo,Home
O0000415,C100119,2025-03-05,5.0,Organic Search,Welcome Promo,Home
O0000416,C100119,2025-03-28,13.49,Organic Search,Welcome Promo,Home
O0000417,C100119,2025-07-09,91.78,Organic Search,None,Groceries
O0000418,C100121,2025-08-29,46.13,Direct,None,Home
O0000419,C100121,2025-07-10,6.92,Direct,None,Electronics
O0000420,C100121,2025-07-16,56.7,Direct,Welcome Promo,Electronics
O0000421,C100121,2025-07-18,21.04,Direct,None,Groceries
O0000422,C100122,2025-07-17,57.69,Email,Referral Bonus,Home
O0000423,C100122,2025-05-06,40.97,Email,Welcome Promo,Groceries
O0000424,C100122,2024-10-14,18.38,Email,None,Home
O0000425,C100123,2024-11-23,5.0,Email,Black Friday,Groceries
O0000426,C100123,2024-09-26,5.0,Email,None,Home
O0000427,C100123,2024-10-10,41.22,Email,Summer Sale,Electronics
O0000428,C100124,2025-05-23,46.66,Facebook Ads,None,Home
O0000429,C100124,2025-03-18,72.19,Facebook Ads,None,Groceries
O0000430,C100124,2024-09-22,70.6,Facebook Ads,Summer Sale,Fashion
O0000431,C100124,2024-09-13,5.0,Facebook Ads,Referral Bonus,Groceries
O0000432,C100124,2025-03-10,82.76,Facebook Ads,None,Groceries
O0000433,C100124,2024-12-19,59.34,Facebook Ads,None,Fashion
O0000434,C100126,2025-05-02,27.07,Organic Search,Black Friday,Home
O0000435,C100126,2025-06-25,48.4,Organic Search,None,Home
O0000436,C100126,2025-08-04,44.67,Organic Search,None,Groceries
O0000437,C100127,2025-09-23,37.35,Instagram,Summer Sale,Fashion
O0000438,C100128,2024-11-28,29.07,Referral,None,Home
O0000439,C100128,2024-12-02,103.05,Referral,Summer Sale,Home
O0000440,C100129,2025-08-16,31.14,Referral,None,Electronics
O0000441,C100129,2025-07-03,41.93,Referral,None,Home
O0000442,C100130,2025-04-21,44.9,Facebook Ads,None,Electronics
O0000443,C100130,2025-04-13,5.0,Facebook Ads,None,Groceries
O0000444,C100130,2025-05-18,38.47,Facebook Ads,None,Beauty
O0000445,C100131,2025-09-20,65.35,Instagram,Summer Sale,Electronics
O0000446,C100131,2025-03-26,75.25,Instagram,None,Electronics
O0000447,C100131,2024-11-25,103.98,Instagram,Welcome Promo,Home
O0000448,C100132,2025-01-11,68.8,Organic Search,None,Fashion
O0000449,C100133,2024-09-24,38.5,Organic Search,Summer Sale,Home
O0000450,C100133,2024-11-28,56.31,Organic Search,Welcome Promo,Fashion
O0000451,C100133,2024-11-11,63.22,Organic Search,None,Fashion
O0000452,C100134,2025-10-27,69.47,Facebook Ads,None,Electronics
O0000453,C100134,2025-10-30,48.09,Facebook Ads,Welcome Promo,Fashion
O0000454,C100134,2025-11-01,5.0,Facebook Ads,Welcome Promo,Home
O0000455,C100134,2025-10-31,58.19,Facebook Ads,Summer Sale,Fashion
O0000456,C100135,2024-09-30,25.92,Organic Search,None,Fashion
O0000457,C100135,2025-04-16,30.67,Organic Search,None,Electronics
O0000458,C100135,2024-07-27,56.73,Organic Search,None,Home
O0000459,C100136,2025-07-11,70.61,Email,Summer Sale,Home
O0000460,C100136,2024-12-07,11.87,Email,None,Groceries
O0000461,C100137,2025-02-08,52.79,Instagram,None,Electronics
O0000462,C100137,2025-04-12,109.82,Instagram,None,Fashion
O0000463,C100138,2024-11-06,35.9,Instagram,Welcome Promo,Beauty
O0000464,C100138,2024-09-25,39.81,Instagram,Referral Bonus,Groceries
O0000465,C100138,2025-01-24,89.56,Instagram,None,Fashion
O0000466,C100138,2024-09-08,44.72,Instagram,Welcome Promo,Fashion
O0000467,C100139,2026-03-15,52.49,Instagram,Black Friday,Electronics
O0000468,C100139,2026-03-15,57.48,Instagram,Welcome Promo,Home
O0000469,C100139,2026-03-15,49.64,Instagram,None,Home
O0000470,C100139,2026-03-15,91.56,Instagram,Welcome Promo,Home
O0000471,C100141,2024-10-09,36.0,Referral,None,Beauty
O0000472,C100141,2024-10-09,33.07,Referral,None,Beauty
O0000473,C100141,2024-08-27,27.28,Referral,None,Fashion
O0000474,C100141,2025-04-03,38.0,Referral,Welcome Promo,Groceries
O0000475,C100141,2024-10-18,49.24,Referral,Summer Sale,Fashion
O0000476,C100142,2024-09-19,45.99,Facebook Ads,Welcome Promo,Groceries
O0000477,C100142,2025-01-21,42.15,Facebook Ads,None,Electronics
O0000478,C100142,2024-10-16,40.4,Facebook Ads,None,Home
O0000479,C100142,2025-01-23,32.78,Facebook Ads,Black Friday,Fashion
O0000480,C100142,2025-04-21,65.68,Facebook Ads,None,Home
O0000481,C100142,2024-12-25,48.64,Facebook Ads,None,Fashion
O0000482,C100142,2025-02-16,34.63,Facebook Ads,Summer Sale,Groceries
O0000483,C100142,2024-11-15,50.88,Facebook Ads,None,Home
O0000484,C100143,2024-12-30,47.6,Instagram,None,Fashion
O0000485,C100143,2024-11-08,26.46,Instagram,None,Home
O0000486,C100146,2025-03-26,112.95,Email,None,Beauty
O0000487,C100146,2025-10-28,105.53,Email,Welcome Promo,Home
O0000488,C100146,2024-11-17,42.25,Email,Black Friday,Groceries
O0000489,C100148,2025-07-08,83.1,Email,Summer Sale,Fashion
O0000490,C100148,2025-03-31,25.37,Email,None,Electronics
O0000491,C100148,2025-02-09,85.91,Email,Referral Bonus,Home
O0000492,C100148,2025-07-17,5.0,Email,Summer Sale,Electronics
O0000493,C100148,2025-04-10,74.62,Email,None,Fashion
O0000494,C100148,2024-08-05,6.3,Email,None,Home
O0000495,C100148,2024-10-21,20.17,Email,None,Electronics
O0000496,C100149,2024-07-08,87.3,Email,None,Fashion
O0000497,C100149,2025-04-23,56.53,Email,None,Electronics
O0000498,C100149,2024-10-11,88.13,Email,None,Home
O0000499,C100149,2024-09-16,19.53,Email,None,Fashion
O0000500,C100152,2025-03-13,5.0,Facebook Ads,None,Fashion
O0000501,C100152,2025-04-26,5.0,Facebook Ads,None,Beauty
O0000502,C100152,2025-01-17,81.8,Facebook Ads,None,Home
O0000503,C100153,2024-11-09,38.04,Facebook Ads,None,Fashion
O0000504,C100153,2025-02-03,52.46,Facebook Ads,None,Fashion
O0000505,C100153,2025-05-06,72.39,Facebook Ads,Summer Sale,Home
O0000506,C100153,2024-10-10,63.25,Facebook Ads,None,Fashion
O0000507,C100153,2025-05-16,41.24,Facebook Ads,None,Groceries
O0000508,C100153,2025-02-11,84.98,Facebook Ads,None,Electronics
O0000509,C100153,2025-04-05,71.09,Facebook Ads,None,Groceries
O0000510,C100154,2026-07-28,34.17,Facebook Ads,None,Fashion
O0000511,C100154,2026-07-28,68.09,Facebook Ads,None,Electronics
O0000512,C100154,2026-07-28,73.86,Facebook Ads,Black Friday,Fashion
O0000513,C100154,2026-07-28,46.74,Facebook Ads,None,Electronics
O0000514,C100154,2026-07-28,38.65,Facebook Ads,Black Friday,Electronics
O0000515,C100155,2025-04-01,54.96,Email,Summer Sale,Electronics
O0000516,C100155,2025-04-03,59.19,Email,Referral Bonus,Home
O0000517,C100155,2025-06-27,41.45,Email,None,Electronics
O0000518,C100155,2025-05-27,31.07,Email,None,Groceries
O0000519,C100155,2024-09-02,82.98,Email,None,Electronics
O0000520,C100155,2024-08-15,55.83,Email,None,Groceries
O0000521,C100155,2024-09-08,46.68,Email,None,Electronics
O0000522,C100156,2025-03-04,108.89,Organic Search,None,Fashion
O0000523,C100156,2025-04-10,116.06,Organic Search,Summer Sale,Fashion
O0000524,C100156,2025-08-12,50.17,Organic Search,None,Beauty
O0000525,C100156,2025-01-31,52.24,Organic Search,None,Fashion
O0000526,C100157,2025-04-08,68.1,Email,Summer Sale,Beauty
O0000527,C100157,2025-02-24,67.29,Email,Welcome Promo,Beauty
O0000528,C100157,2025-03-23,89.07,Email,Referral Bonus,Beauty
O0000529,C100158,2025-02-01,11.09,Email,None,Electronics
O0000530,C100158,2024-09-27,48.79,Email,Welcome Promo,Electronics
O0000531,C100159,2025-06-09,71.19,Organic Search,None,Beauty
O0000532,C100159,2025-07-10,60.5,Organic Search,None,Fashion
O0000533,C100159,2025-02-03,21.38,Organic Search,None,Electronics
O0000534,C100160,2025-02-28,54.43,Email,Summer Sale,Home
O0000535,C100160,2025-01-05,25.3,Email,None,Fashion
O0000536,C100160,2025-02-19,15.59,Email,Summer Sale,Home
O0000537,C100161,2025-02-10,51.91,Organic Search,None,Home
O0000538,C100161,2024-12-30,75.95,Organic Search,Welcome Promo,Electronics
O0000539,C100161,2025-03-10,71.74,Organic Search,None,Electronics
O0000540,C100161,2025-07-26,38.72,Organic Search,None,Groceries
O0000541,C100163,2025-05-21,23.48,Facebook Ads,None,Home
O0000542,C100163,2024-11-20,21.83,Facebook Ads,None,Groceries
O0000543,C100163,2024-09-17,62.5,Facebook Ads,Welcome Promo,Fashion
O0000544,C100163,2025-03-14,70.08,Facebook Ads,None,Home
O0000545,C100164,2025-06-26,8.88,Organic Search,Welcome Promo,Electronics
O0000546,C100164,2025-01-24,38.02,Organic Search,Summer Sale,Fashion
O0000547,C100165,2025-08-03,5.0,Email,None,Groceries
O0000548,C100165,2025-08-14,47.99,Email,None,Home
O0000549,C100165,2025-08-19,58.74,Email,None,Fashion
O0000550,C100165,2025-05-14,5.0,Email,Summer Sale,Home
O0000551,C100166,2025-08-03,69.77,Email,Welcome Promo,Beauty
O0000552,C100166,2024-10-18,69.27,Email,None,Home
O0000553,C100167,2025-01-29,60.32,Instagram,Black Friday,Groceries
O0000554,C100167,2024-10-11,54.19,Instagram,None,Beauty
O0000555,C100167,2024-10-23,26.77,Instagram,None,Fashion
O0000556,C100167,2024-09-07,44.49,Instagram,None,Electronics
O0000557,C100167,2024-10-12,74.32,Instagram,None,Home
O0000558,C100168,2025-01-05,63.09,Organic Search,None,Home
O0000559,C100168,2024-09-28,76.43,Organic Search,Summer Sale,Beauty
O0000560,C100168,2025-06-06,79.35,Organic Search,None,Beauty
O0000561,C100168,2025-07-15,45.44,Organic Search,None,Fashion
O0000562,C100168,2025-01-06,49.77,Organic Search,None,Home
O0000563,C100169,2024-11-10,41.6,Referral,Welcome Promo,Home
O0000564,C100169,2025-03-26,46.59,Referral,Summer Sale,Groceries
O0000565,C100169,2025-04-04,46.54,Referral,None,Fashion
O0000566,C100169,2025-03-11,42.94,Referral,None,Home
O0000567,C100169,2025-07-19,68.73,Referral,None,Home
O0000568,C100170,2024-12-25,29.67,Facebook Ads,Referral Bonus,Beauty
O0000569,C100170,2025-02-04,77.2,Facebook Ads,Summer Sale,Electronics
O0000570,C100171,2025-04-03,63.16,Direct,Black Friday,Beauty
O0000571,C100171,2025-05-03,30.06,Direct,None,Electronics
O0000572,C100171,2024-05-16,11.27,Direct,Summer Sale,Electronics
O0000573,C100171,2025-03-23,65.13,Direct,None,Groceries
O0000574,C100171,2025-07-01,51.34,Direct,None,Electronics
O0000575,C100172,2025-04-10,66.44,Facebook Ads,None,Groceries
O0000576,C100172,2024-12-01,90.58,Facebook Ads,Referral Bonus,Electronics
O0000577,C100172,2025-07-22,39.25,Facebook Ads,Summer Sale,Beauty
O0000578,C100172,2024-11-07,5.0,Facebook Ads,None,Home
O0000579,C100173,2025-02-08,36.16,Referral,Welcome Promo,Fashion
O0000580,C100173,2025-04-06,34.41,Referral,None,Beauty
O0000581,C100174,2024-12-09,45.82,Facebook Ads,None,Home
O0000582,C100174,2025-02-13,51.13,Facebook Ads,None,Fashion
O0000583,C100175,2024-11-28,72.6,Instagram,None,Electronics
O0000584,C100175,2024-09-13,62.07,Instagram,Summer Sale,Fashion
O0000585,C100175,2025-02-23,86.68,Instagram,None,Beauty
O0000586,C100175,2024-12-31,63.16,Instagram,Welcome Promo,Beauty
O0000587,C100175,2024-10-18,103.6,Instagram,None,Groceries
O0000588,C100176,2024-12-21,27.15,Email,Summer Sale,Fashion
O0000589,C100176,2025-03-15,101.01,Email,None,Electronics
O0000590,C100176,2025-02-10,39.82,Email,Summer Sale,Fashion
O0000591,C100178,2025-10-18,82.35,Email,Summer Sale,Groceries
O0000592,C100178,2025-10-12,34.5,Email,None,Fashion
O0000593,C100179,2025-01-05,25.46,Instagram,Black Friday,Groceries
O0000594,C100179,2024-08-13,28.54,Instagram,Welcome Promo,Electronics
O0000595,C100182,2025-09-21,65.49,Facebook Ads,None,Fashion
O0000596,C100182,2025-10-27,54.76,Facebook Ads,None,Home
O0000597,C100182,2025-10-20,51.35,Facebook Ads,Welcome Promo,Electronics
O0000598,C100182,2025-10-15,92.93,Facebook Ads,None,Electronics
O0000599,C100182,2025-10-23,12.73,Facebook Ads,None,Home
O0000600,C100182,2025-09-28,11.32,Facebook Ads,None,Groceries
O0000601,C100182,2025-09-25,49.76,Facebook Ads,None,Electronics
O0000602,C100182,2025-09-16,70.45,Facebook Ads,None,Home
O0000603,C100185,2025-05-24,5.0,Direct,None,Groceries
O0000604,C100185,2025-07-03,61.21,Direct,Black Friday,Electronics
O0000605,C100185,2025-08-07,27.59,Direct,None,Home
O0000606,C100185,2025-02-20,38.09,Direct,None,Home
O0000607,C100185,2025-02-23,15.91,Direct,None,Beauty
O0000608,C100186,2025-04-08,11.92,Facebook Ads,Referral Bonus,Home
O0000609,C100186,2025-08-22,64.54,Facebook Ads,Referral Bonus,Home
O0000610,C100186,2025-10-26,28.4,Facebook Ads,None,Electronics
O0000611,C100186,2025-05-14,57.4,Facebook Ads,None,Groceries
O0000612,C100186,2025-06-24,30.41,Facebook Ads,Welcome Promo,Electronics
O0000613,C100187,2025-05-25,29.15,Organic Search,Referral Bonus,Electronics
O0000614,C100187,2025-04-09,89.36,Organic Search,None,Home
O0000615,C100187,2025-02-22,45.59,Organic Search,None,Electronics
O0000616,C100187,2025-10-07,70.54,Organic Search,None,Groceries
O0000617,C100187,2025-02-18,58.54,Organic Search,None,Electronics
O0000618,C100187,2024-12-27,81.02,Organic Search,None,Home
O0000619,C100188,2025-03-16,28.95,Referral,None,Beauty
O0000620,C100188,2025-04-17,74.35,Referral,None,Fashion
O0000621,C100188,2025-03-21,77.59,Referral,None,Home
O0000622,C100188,2025-01-18,21.36,Referral,None,Electronics
O0000623,C100189,2025-01-30,98.01,Facebook Ads,Welcome Promo,Electronics
O0000624,C100189,2025-03-20,5.0,Facebook Ads,None,Beauty
O0000625,C100189,2024-12-05,62.78,Facebook Ads,None,Home
O0000626,C100189,2024-08-01,74.72,Facebook Ads,Referral Bonus,Electronics
O0000627,C100189,2024-12-01,9.92,Facebook Ads,Summer Sale,Fashion
O0000628,C100190,2024-12-27,43.99,Organic Search,None,Fashion
O0000629,C100190,2025-08-15,33.57,Organic Search,None,Home
O0000630,C100190,2024-09-04,38.73,Organic Search,None,Fashion
O0000631,C100190,2024-05-29,5.0,Organic Search,None,Groceries
O0000632,C100190,2024-08-01,109.76,Organic Search,None,Electronics
O0000633,C100191,2025-10-15,37.31,Instagram,None,Electronics
O0000634,C100191,2025-09-27,32.66,Instagram,None,Electronics
O0000635,C100191,2025-09-13,75.1,Instagram,None,Fashion
O0000636,C100191,2025-08-15,16.39,Instagram,None,Fashion
O0000637,C100191,2025-08-17,50.17,Instagram,Welcome Promo,Home
O0000638,C100192,2025-07-28,29.99,Referral,None,Home
O0000639,C100192,2025-09-16,28.0,Referral,None,Home
O0000640,C100192,2025-08-20,100.76,Referral,None,Home
O0000641,C100192,2025-09-08,155.87,Referral,Summer Sale,Electronics
O0000642,C100192,2025-09-18,37.66,Referral,None,Home
O0000643,C100192,2025-08-21,51.65,Referral,Welcome Promo,Beauty
O0000644,C100192,2025-09-09,61.77,Referral,None,Groceries
O0000645,C100192,2025-07-26,84.9,Referral,Welcome Promo,Home
O0000646,C100193,2025-04-18,35.11,Facebook Ads,None,Electronics
O0000647,C100193,2025-07-04,17.76,Facebook Ads,None,Fashion
O0000648,C100193,2025-01-07,42.49,Facebook Ads,None,Groceries
O0000649,C100193,2025-01-01,78.81,Facebook Ads,None,Fashion
O0000650,C100193,2025-02-11,80.3,Facebook Ads,None,Home
O0000651,C100194,2024-09-02,83.5,Organic Search,None,Groceries
O0000652,C100194,2025-01-08,53.7,Organic Search,None,Electronics
O0000653,C100194,2024-11-07,18.02,Organic Search,None,Electronics
O0000654,C100194,2024-12-22,121.15,Organic Search,Welcome Promo,Fashion
O0000655,C100194,2025-09-17,41.69,Organic Search,None,Home
O0000656,C100195,2024-10-04,78.87,Email,None,Home
O0000657,C100195,2025-01-17,41.62,Email,None,Home
O0000658,C100196,2025-03-23,73.31,Direct,None,Fashion
O0000659,C100196,2025-03-19,63.13,Direct,None,Electronics
O0000660,C100196,2025-03-19,51.66,Direct,None,Fashion
O0000661,C100197,2025-07-19,9.08,Direct,None,Beauty
O0000662,C100197,2025-08-21,57.29,Direct,None,Home
O0000663,C100197,2025-07-22,37.58,Direct,Welcome Promo,Home
O0000664,C100197,2025-07-10,5.0,Direct,None,Fashion
O0000665,C100199,2025-05-19,101.88,Organic Search,None,Electronics
O0000666,C100199,2025-07-16,98.17,Organic Search,None,Beauty
O0000667,C100199,2025-02-06,26.85,Organic Search,None,Fashion
O0000668,C100199,2025-06-24,26.62,Organic Search,None,Fashion
O0000669,C100199,2025-06-12,51.69,Organic Search,Summer Sale,Groceries
O0000670,C100201,2024-07-05,29.0,Organic Search,Summer Sale,Home
O0000671,C100201,2024-10-24,41.07,Organic Search,Welcome Promo,Fashion
O0000672,C100201,2025-06-30,5.0,Organic Search,None,Home
O0000673,C100201,2024-06-14,39.05,Organic Search,Welcome Promo,Beauty
O0000674,C100201,2024-11-06,41.06,Organic Search,Summer Sale,Home
O0000675,C100202,2024-06-17,52.98,Organic Search,None,Home
O0000676,C100202,2024-12-05,5.0,Organic Search,None,Electronics
O0000677,C100202,2024-10-20,64.27,Organic Search,None,Home
O0000678,C100202,2024-12-30,31.88,Organic Search,None,Home
O0000679,C100202,2024-10-14,37.91,Organic Search,Referral Bonus,Home
O0000680,C100203,2025-10-03,35.49,Referral,Welcome Promo,Home
O0000681,C100203,2025-08-30,81.83,Referral,None,Home
O0000682,C100204,2024-11-08,112.63,Instagram,Welcome Promo,Home
O0000683,C100204,2024-12-03,5.62,Instagram,Referral Bonus,Home
O0000684,C100204,2025-01-02,109.4,Instagram,None,Fashion
O0000685,C100204,2025-07-20,37.79,Instagram,None,Beauty
O0000686,C100204,2024-12-14,110.8,Instagram,None,Electronics
O0000687,C100204,2025-07-14,48.48,Instagram,None,Beauty
O0000688,C100205,2024-10-26,24.39,Email,None,Beauty
O0000689,C100205,2024-09-07,47.71,Email,Summer Sale,Beauty
O0000690,C100205,2024-12-11,71.58,Email,Welcome Promo,Home
O0000691,C100205,2025-03-01,48.76,Email,None,Beauty
O0000692,C100205,2024-09-17,45.59,Email,Summer Sale,Home
O0000693,C100205,2024-07-17,122.79,Email,Welcome Promo,Groceries
O0000694,C100205,2025-03-07,18.36,Email,Welcome Promo,Fashion
O0000695,C100205,2024-11-14,49.33,Email,None,Beauty
O0000696,C100206,2024-12-16,25.26,Facebook Ads,Welcome Promo,Home
O0000697,C100206,2024-07-17,32.1,Facebook Ads,None,Fashion
O0000698,C100206,2024-11-18,18.49,Facebook Ads,None,Home
O0000699,C100206,2024-06-08,58.37,Facebook Ads,None,Home
O0000700,C100206,2025-07-02,69.06,Facebook Ads,Black Friday,Electronics
O0000701,C100206,2024-09-26,94.11,Facebook Ads,None,Home
O0000702,C100206,2025-05-22,57.25,Facebook Ads,Welcome Promo,Electronics
O0000703,C100207,2025-06-02,65.42,Instagram,None,Home
O0000704,C100207,2024-12-17,34.91,Instagram,None,Beauty
O0000705,C100207,2025-05-26,76.85,Instagram,None,Groceries
O0000706,C100207,2025-01-11,81.14,Instagram,None,Beauty
O0000707,C100207,2025-04-16,13.29,Instagram,None,Fashion
O0000708,C100208,2024-10-15,75.38,Referral,None,Electronics
O0000709,C100208,2024-11-04,59.43,Referral,None,Fashion
O0000710,C100208,2024-07-30,148.29,Referral,Welcome Promo,Beauty
O0000711,C100208,2025-03-12,67.22,Referral,Welcome Promo,Electronics
O0000712,C100209,2025-07-17,41.72,Direct,None,Groceries
O0000713,C100209,2025-05-13,49.4,Direct,None,Electronics
O0000714,C100209,2024-10-06,5.0,Direct,None,Home
O0000715,C100209,2025-05-28,63.84,Direct,Black Friday,Electronics
O0000716,C100209,2024-08-25,29.13,Direct,None,Fashion
O0000717,C100211,2025-02-06,67.84,Instagram,None,Home
O0000718,C100211,2025-03-23,72.79,Instagram,None,Electronics
O0000719,C100211,2025-04-11,20.99,Instagram,None,Home
O0000720,C100211,2025-07-05,38.98,Instagram,None,Home
O0000721,C100211,2025-03-22,90.97,Instagram,Referral Bonus,Groceries
O0000722,C100213,2025-01-08,68.68,Email,Summer Sale,Home
O0000723,C100213,2025-02-27,42.07,Email,None,Electronics
O0000724,C100213,2024-09-02,17.81,Email,None,Home
O0000725,C100213,2025-05-01,29.98,Email,Summer Sale,Fashion
O0000726,C100213,2024-06-12,13.42,Email,Summer Sale,Beauty
O0000727,C100214,2025-02-09,33.65,Facebook Ads,None,Groceries
O0000728,C100214,2025-03-17,37.9,Facebook Ads,None,Fashion
O0000729,C100214,2025-01-21,5.0,Facebook Ads,Summer Sale,Electronics
O0000730,C100214,2025-02-27,48.8,Facebook Ads,Welcome Promo,Beauty
O0000731,C100215,2024-11-04,60.26,Organic Search,None,Home
O0000732,C100215,2025-05-24,79.75,Organic Search,None,Electronics
O0000733,C100215,2024-09-26,60.89,Organic Search,None,Electronics
O0000734,C100215,2024-09-28,51.55,Organic Search,None,Beauty
O0000735,C100216,2025-06-14,7.13,Organic Search,Welcome Promo,Electronics
O0000736,C100216,2025-02-12,6.39,Organic Search,Black Friday,Beauty
O0000737,C100216,2024-12-02,55.09,Organic Search,None,Home
O0000738,C100217,2025-06-13,64.56,Facebook Ads,Summer Sale,Beauty
